Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-smart.who.int.base.json	17216	-	0	0	0	0	0	0	11	76	0	0	0	0	0	0	0	1	0	0	106	127	0	0	0	6	0	1
fsh-generated/resources/CodeSystem-CDHIv1.json	11818	7	0	0	1	0	0	0	3	30	0	0	1	0	0	0	0	0	0	0	60	2624	0	0	0	5	0	0
fsh-generated/resources/CodeSystem-CDSCv1.json	2565	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	24	99	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-DecisionTableActions.json	668	3	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	17	63	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-DocumentationSections.json	1121	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	18	70	0	0	0	0	0	0
fsh-generated/resources/ConceptMap-CDHIv1Hierarchy.json	21902	13	0	0	0	0	0	0	3	97714	0	0	0	0	0	0	0	1	0	0	64	108	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-FunctionalRequirement.json	3137	4	0	10	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	60	237	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-LinkIdExt.json	1152	4	0	37	1	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	36	161	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-Markdown.json	1153	4	0	41	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	35	119	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-NonFunctionalRequirement.json	2261	4	0	36	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	49	102	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-SGActivityDefinition.json	899	4	0	95	0	0	0	0	0	18	0	0	0	0	0	0	0	2	0	0	185	1147	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-SGActorExt.json	1326	4	0	41	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	35	103	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-SGBusinessProcess.json	691	4	0	100	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	188	521	0	0	0	16	0	1
fsh-generated/resources/StructureDefinition-SGCodeSystem.json	811	3	0	84	0	0	0	0	0	27	0	0	0	0	0	0	0	2	0	0	183	374	0	0	0	11	0	2
fsh-generated/resources/StructureDefinition-SGCommunicationRequest.json	1033	4	0	60	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	133	276	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-SGConceptMap.json	811	4	0	37	1	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	160	355	0	0	0	11	1	0
fsh-generated/resources/StructureDefinition-SGDecisionTable.json	4779	4	0	110	0	0	0	0	0	95	0	0	0	0	0	0	0	1	0	0	493	1042	0	0	0	31	0	2
fsh-generated/resources/StructureDefinition-SGDecisionTableGuidance.json	872	4	0	13	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	87	250	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-SGDocumentation.json	2214	4	0	18	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	52	106	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-SGImplementationGuide.json	9487	5	0	643	0	0	0	0	0	83	0	0	1	0	0	0	0	1	0	0	591	1074	0	0	0	29	1	2
fsh-generated/resources/StructureDefinition-SGLibrary.json	778	4	0	19	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	127	264	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-SGLogicalModel.json	6453	5	0	74	0	0	0	0	0	59	0	0	0	0	0	0	0	2	0	0	502	766	0	0	0	24	0	2
fsh-generated/resources/StructureDefinition-SGMarkdown.json	1195	4	0	11	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	50	59	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-SGMeasure.json	778	4	0	28	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	163	268	0	0	0	12	0	0
fsh-generated/resources/StructureDefinition-SGPlanDefinition.json	855	3	0	0	1	0	0	0	0	20	0	0	1	0	0	0	0	1	0	0	190	295	0	0	0	13	0	1
fsh-generated/resources/StructureDefinition-SGQuestionnaire.json	844	4	0	27	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	151	309	0	0	0	8	1	0
fsh-generated/resources/StructureDefinition-SGRequirementExt.json	1304	4	0	11	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	33	59	0	0	0	1	0	0
